INFO:     Will watch for changes in these directories: ['/home/niko/Proyectos/C_sol/Vyntra/backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [7084] using WatchFiles
INFO:     Started server process [7144]
INFO:     Waiting for application startup.
[2026-06-08 11:27:10,309] INFO siee.core | siee core booting (Supabase)
[2026-06-08 11:28:57,573] DEBUG httpcore.connection | start_tls.started ssl_context=<ssl.SSLContext object at 0x7f90067e39b0> server_hostname='fpombaziyombczyfdryt.supabase.co' timeout=120
[2026-06-08 11:28:57,631] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:28:57,728] DEBUG httpcore.connection | start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x7f9005e51480>
[2026-06-08 11:28:57,730] DEBUG httpcore.http2 | send_connection_init.started request=<Request [b'GET']>
[2026-06-08 11:28:57,731] DEBUG httpcore.http2 | send_connection_init.complete
[2026-06-08 11:28:57,732] DEBUG httpcore.http2 | send_request_headers.started request=<Request [b'GET']> stream_id=1
[2026-06-08 11:28:57,733] DEBUG hpack.hpack | Adding (b':method', b'GET') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,734] DEBUG hpack.hpack | Encoding 2 with 7 bits
[2026-06-08 11:28:57,734] DEBUG hpack.hpack | Adding (b':authority', b'fpombaziyombczyfdryt.supabase.co') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,735] DEBUG hpack.hpack | Encoding 1 with 6 bits
[2026-06-08 11:28:57,735] DEBUG hpack.hpack | Encoding 23 with 7 bits
[2026-06-08 11:28:57,736] DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,736] DEBUG hpack.hpack | Encoding 7 with 7 bits
[2026-06-08 11:28:57,737] DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/conversations?select=id&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53&role=eq.student&order=created_at.desc&limit=1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,737] DEBUG hpack.hpack | Encoding 4 with 6 bits
[2026-06-08 11:28:57,738] DEBUG hpack.hpack | Encoding 90 with 7 bits
[2026-06-08 11:28:57,738] DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,739] DEBUG hpack.hpack | Encoding 19 with 6 bits
[2026-06-08 11:28:57,739] DEBUG hpack.hpack | Encoding 3 with 7 bits
[2026-06-08 11:28:57,739] DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,740] DEBUG hpack.hpack | Encoding 16 with 6 bits
[2026-06-08 11:28:57,740] DEBUG hpack.hpack | Encoding 15 with 7 bits
[2026-06-08 11:28:57,741] DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,741] DEBUG hpack.hpack | Encoding 58 with 6 bits
[2026-06-08 11:28:57,741] DEBUG hpack.hpack | Encoding 14 with 7 bits
[2026-06-08 11:28:57,742] DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,743] DEBUG hpack.hpack | Encoding 10 with 7 bits
[2026-06-08 11:28:57,743] DEBUG hpack.hpack | Encoding 13 with 7 bits
[2026-06-08 11:28:57,743] DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Linux') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,744] DEBUG hpack.hpack | Encoding 19 with 7 bits
[2026-06-08 11:28:57,744] DEBUG hpack.hpack | Encoding 4 with 7 bits
[2026-06-08 11:28:57,745] DEBUG hpack.hpack | Adding (b'x-supabase-client-platform-version', b'7.0.11-1-cachyos-bore') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,746] DEBUG hpack.hpack | Encoding 24 with 7 bits
[2026-06-08 11:28:57,746] DEBUG hpack.hpack | Encoding 15 with 7 bits
[2026-06-08 11:28:57,746] DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime', b'python') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,747] DEBUG hpack.hpack | Encoding 18 with 7 bits
[2026-06-08 11:28:57,747] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:57,748] DEBUG hpack.hpack | Adding (b'x-supabase-client-runtime-version', b'3.14.5') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,748] DEBUG hpack.hpack | Encoding 23 with 7 bits
[2026-06-08 11:28:57,749] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:57,749] DEBUG hpack.hpack | Adding (b'apikey', b'eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImZwb21iYXppeW9tYmN6eWZkcnl0Iiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc4MDA4MjM2MCwiZXhwIjoyMDk1NjU4MzYwfQ.hOA2efvOMFjcoFwfFNEoNNjIRSj-SUnsnyEGOm5wNfs') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,751] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:57,751] DEBUG hpack.hpack | Encoding 176 with 7 bits
[2026-06-08 11:28:57,752] DEBUG hpack.hpack | Adding (b'authorization', b'Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJpc3MiOiJzdXBhYmFzZSIsInJlZiI6ImZwb21iYXppeW9tYmN6eWZkcnl0Iiwicm9sZSI6InNlcnZpY2Vfcm9sZSIsImlhdCI6MTc4MDA4MjM2MCwiZXhwIjoyMDk1NjU4MzYwfQ.hOA2efvOMFjcoFwfFNEoNNjIRSj-SUnsnyEGOm5wNfs') to the header table, sensitive:True, huffman:True
[2026-06-08 11:28:57,752] DEBUG hpack.hpack | Encoding 23 with 4 bits
[2026-06-08 11:28:57,754] DEBUG hpack.hpack | Encoding 181 with 7 bits
[2026-06-08 11:28:57,754] DEBUG hpack.hpack | Adding (b'accept-profile', b'public') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,755] DEBUG hpack.hpack | Encoding 10 with 7 bits
[2026-06-08 11:28:57,755] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:57,756] DEBUG hpack.hpack | Adding (b'content-profile', b'public') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,756] DEBUG hpack.hpack | Encoding 11 with 7 bits
[2026-06-08 11:28:57,757] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:57,757] DEBUG hpack.hpack | Adding (b'cookie', b'__cf_bm=9iQ4f.i9u0y84_fThN5o8wVgOAcAuIiwuE02tFLBm.4-1780936030.7875392-1.0.1.1-c.SKKgjU0b4RFrwvzFL1HtA1iE7WbExwhNI_7ALU3omjFTwvDzF9ItGj6QCtcSistQ4I3dITncA.QxK53HqSBIBCUpeuIyyB_cen_fu8uNb8J3QzMknuxiNemJ5DdYmu') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:57,758] DEBUG hpack.hpack | Encoding 32 with 6 bits
[2026-06-08 11:28:57,759] DEBUG hpack.hpack | Encoding 161 with 7 bits
[2026-06-08 11:28:57,760] DEBUG hpack.hpack | Encoded header block to b'\x82A\x97\x96\xb3\xd3\x18\xfd\x9b\xd1\xe9\x8c\x9e\xfdK%\x9e\x92\xba-\xacq\x8d\x05\\\x87\x87D\xdab\xc2\xa1,w\x0b\x04=]\xcbb\x06\x93\x1e\xa4\x7f\x88-\x05"`4\x9f\x16\xa0\xb6Di /e\xc8\xe4\x8e\x85\xa6\xc6\xb0\xa5 Vi\xa6\x9bZ7\x1a\n\xd2\x11\xb9c+\xcd?#l\xfcXz\x0b\x01{.\x84\xdb!jO\xc1\xec\x90\xb6@K\n4\x96H\x86\x95\xe4*\t\xf1A\xa92`\x0fS\x83\xf9c\xe7P\x8f\x9b\xd9\xab\xfaRB\xcb@\xd2_\xa5=\xa12\x7fz\x8e\xaf\xd2g=KN\x94\xd7\xe5\x80.\'\x97\x0f@\x8a\xf2\xb1(1jJ\xc6\xaaS\xff\x8dE\xb5\x8e1\xa0\xabW\xe9\x81.\xc8\x17\x0f@\x93\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%j\xe8\x1ae=\x94\xff\x84\xcej\xad\xf3@\x98\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%j\xe8\x1ae=\x94\xad\xdc\xb6 \xc7\xab\x8fup.\x10\xac\x15\x882O\xe8\xe8Z3\xd8_@\x92\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%k-\xa9&\xa4\xbf\x85\xaf\xd2g=_@\x97\xf2\xb2-\xacq\x8d\x05X\x94\x18\xb5%k-\xa9&\xa4\xabw-\x881\xea\x85ep\xb4\xbb\x7f@\x85\x1df\xea__\xff1/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\xfd\xf1\x18\x82n\x7f\x95\xd6^O\xa7\x9d:\\//\xde\xa4\xaa\x80d7\x83\x12\x97\xd1\xfb\xbb#\x99*\xd3A*\xfd\xaf\x98\xb8\xcaJ_G\xee\xec\x88\xc9M\x13\xc9{#\x9a7\x91\xad\x17\xe1kGM\x02\xd1{\xc1\xbf\x7f\'\xf1\x93\xa1\xfdh\xbf\xd4:zpkG\xbe~%\xd8\xbc\xfa\xa1\x11e\xef\xabF\x1e\x84>\x1f\x12\xe1\xd3\x80\xfat\xf4\xc9\xb7wE\xb7p\xa9\x15z\xc1\x8bU-\xf8\xd3*?\x1f\x08\xff6\xbaQ\xd8[\x14/\xac\xb3\xc7\x88\x86\xd4l\xb98{\xc8\x1d&\xc8\x8c\x95ml\x97\xb29\x93\xad\x7f\x9coe}r\xfa\xcbY\x19\xd0mF\xcb\xeeO\xcb\xb3\xf3\xa7\x0f\xbf\xdd\xd9\x11\x92\xac\xb4~\x9b#\x99)\xfd\xf1\x18\x82n\x7f\x95\xd6^O\xa7\x9d:\\//\xde\xa4\xaa\x80d7\x83\x12\x97\xd1\xfb\xbb#\x99*\xd3A*\xfd\xaf\x98\xb8\xcaJ_G\xee\xec\x88\xc9M\x13\xc9{#\x9a7\x91\xad\x17\xe1kGM\x02\xd1{\xc1\xbf\x7f\'\xf1\x93\xa1\xfdh\xbf\xd4:zpkG\xbe~%\xd8\xbc\xfa\xa1\x11e\xef\xabF\x1e\x84>\x1f\x12\xe1\xd3\x80\xfat\xf4\xc9\xb7wE\xb7p\xa9\x15z\xc1\x8bU-\xf8\xd3*?@\x8a\x19\x08Z\xd2\xb5v\x1eSP_\x85\xae\xd8\xe81?@\x8b!\xeaIjJ\xd5\xd8yMA\x7f\x85\xae\xd8\xe81?`\xff"\x8a"K\x14t\xc0\xf9\xb65*\xe6~\xd0zy\xa8\xa5\xdf>\x96\xce\xf7\x8e3j\x84\x90\xdb\x90\xde-\xc0\x01\'\x0e{\xb4\xae\xd2\xc1u\xe0>\xcb\x80d\x0b\xba\xf3\xad\xb2\xf8\x96\n\xe0\\+\x85b/\xbb6i\xbap\x04mm\xc3g\x8e\xfe\xf0\xe7\x0e4\xc2\x13`w\x94x<\xf8\x9fNH\x9d\x87?\x06OOL;\xfcw\xbf\xef\x0b\xf9\x13\x8b\xa3\x9b/$\x9b\x8c\x84\xeck#2d\xdfQ!_g\x9c\xcd\xb3\x8f\xb6\xeb\xb9.\xde\xe1Ym\xc9\xeb\xd5\xd8\x88Z\xa2\x96\xd7\xad\xd3\x1b\xd9Y\xd9\xefGZ\xad\xf2m%\xa7+w\xe4\xe7M\xbf'
[2026-06-08 11:28:57,761] DEBUG httpcore.http2 | send_request_headers.complete
[2026-06-08 11:28:57,762] DEBUG httpcore.http2 | send_request_body.started request=<Request [b'GET']> stream_id=1
[2026-06-08 11:28:57,763] DEBUG httpcore.http2 | send_request_body.complete
[2026-06-08 11:28:57,763] DEBUG httpcore.http2 | receive_response_headers.started request=<Request [b'GET']> stream_id=1
[2026-06-08 11:28:57,922] DEBUG httpcore.http2 | receive_remote_settings.started
[2026-06-08 11:28:57,923] DEBUG httpcore.http2 | receive_remote_settings.complete return_value=<RemoteSettingsChanged changed_settings:{ChangedSetting(setting=3, original_value=None, new_value=100), ChangedSetting(setting=4, original_value=65535, new_value=65536), ChangedSetting(setting=5, original_value=16384, new_value=16777215)}>
[2026-06-08 11:28:57,983] DEBUG watchfiles.main | 1 change detected: {(<Change.modified: 2>, '/home/niko/Proyectos/C_sol/Vyntra/backend/nohup.out')}
[2026-06-08 11:28:58,071] DEBUG hpack.hpack | Decoding b"?\xe1\x1f\x88a\x96\xd0z\xbe\x94\x03\xcae\xb6\xa5\x04\x018\xa0\\\xb8'\xae6\xea\x98\xb4o_\x96\x1du\xd0b\r&=LtA\xea\xfbP\x93\x8e\xc4\x150Z\x99V{\\\x0247^\x84\x02\xc0c\xe7@\x85$\xabX?_\x8f\x18\x1e}\xa6\xc9 d\x95\xe1\xbcG\x96\xbb\xab\x17@\x8a$\xab\x10d\x9c\xab!#M\xa8\x86\xbf\xcfL:2^]\xd4`\x87\xab\xb9l@\xd2c\xd4\x8f\xf2\x83Rd\xc0\x1f\x83\xd9!l\x80\x96\x14i,\x91\r+\xc8T\x13\xe2\xc3\xd0X\x0b\xd9t&\xd9\x0bR~\x10Z\nD\xc0i>-Al\x88\xd2@^\xcb\x91\xc9\x1d\x0bM\x8daJ@\xac\xd3M6\xb4n4\x15\xa4#r\xc6W\x9a~F\xd9v\x87%\x07\xb6Ih\x1d\x85x\xa0\xa4~V\x1c\xc5\x81\x90\xb6\xcb\x80\x00>\xd45D\xa2\xd9\x0b\xba\xd8\xef\x9e\x91\x9a\xa4}\xa9]\x85\xa0\xe3\x93@\x90\xf2\xb1\x0fRKRVO\xaa\xca\xb1\xebI\x8fR?\x85\xa8\xe8\xa8\xd2\xcb@\x8b!\xeaIjJ\xd5\xd8yMA\x7f\x85\xae\xd8\xe81?@\x8dDkL4\x97\xc0\xfd-\xdc\xb6 \xc7\xab\x011@\x8aDkWa\xfa\x14\x89Z\xc2\xcb\x8f\x96\xb3\xd3\x18\xfd\x9b\xd1\xe9\x8c\x9e\xfdK%\x9e\x93@\x8aDkX^\xd6\x95\tX\xd2\x7f\x9a\x00_(\xde\x08\x16\x90\x8c\x81g[}\xd5\x9f}\xf9V\x91\xf1\x00\x01\x8c,\x91\xa2\x7f@\x8f\xf2\xb1j\xee\x7fK\r)-5\xa5b\x1e\xda\x93\x011@\x95\xf2\xb1j\xee\x7fK[Z\x13aGJ\xc8-\x9d\xccB\xac\x93R_\x0220@\x85\x1d\tY\x1d\xc9\x90\x9d\x98?\x9b\x8d4\xcf\xf3\xf6\xa5#\x81\xe7\x1a\x00?"
[2026-06-08 11:28:58,072] DEBUG hpack.hpack | Decoded 4096, consumed 3 bytes
[2026-06-08 11:28:58,073] DEBUG hpack.table | Resizing header table to 4096 from 4096
[2026-06-08 11:28:58,073] DEBUG hpack.hpack | Decoded 8, consumed 1 bytes
[2026-06-08 11:28:58,073] DEBUG hpack.hpack | Decoded (b':status', b'200'), consumed 1
[2026-06-08 11:28:58,074] DEBUG hpack.hpack | Decoded 33, consumed 1 bytes
[2026-06-08 11:28:58,074] DEBUG hpack.hpack | Decoded 22, consumed 1 bytes
[2026-06-08 11:28:58,075] DEBUG hpack.hpack | Decoded (b'date', b'Mon, 08 Jun 2026 16:28:57 GMT'), total consumed 24 bytes, indexed True
[2026-06-08 11:28:58,076] DEBUG hpack.hpack | Decoded 31, consumed 1 bytes
[2026-06-08 11:28:58,076] DEBUG hpack.hpack | Decoded 22, consumed 1 bytes
[2026-06-08 11:28:58,077] DEBUG hpack.hpack | Decoded (b'content-type', b'application/json; charset=utf-8'), total consumed 24 bytes, indexed True
[2026-06-08 11:28:58,077] DEBUG hpack.hpack | Decoded 28, consumed 1 bytes
[2026-06-08 11:28:58,077] DEBUG hpack.hpack | Decoded 2, consumed 1 bytes
[2026-06-08 11:28:58,078] DEBUG hpack.hpack | Decoded (b'content-length', <memory at 0x7f9005e55a80>), total consumed 4 bytes, indexed True
[2026-06-08 11:28:58,078] DEBUG hpack.hpack | Decoded 30, consumed 1 bytes
[2026-06-08 11:28:58,079] DEBUG hpack.hpack | Decoded 4, consumed 1 bytes
[2026-06-08 11:28:58,079] DEBUG hpack.hpack | Decoded (b'content-range', b'0-0/*'), total consumed 6 bytes, indexed True
[2026-06-08 11:28:58,080] DEBUG hpack.hpack | Decoded 5, consumed 1 bytes
[2026-06-08 11:28:58,080] DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
[2026-06-08 11:28:58,081] DEBUG hpack.hpack | Decoded (b'cf-ray', b'a08945cd1df8a8c8-BOG'), total consumed 23 bytes, indexed True
[2026-06-08 11:28:58,081] DEBUG hpack.hpack | Decoded 10, consumed 1 bytes
[2026-06-08 11:28:58,082] DEBUG hpack.hpack | Decoded 6, consumed 1 bytes
[2026-06-08 11:28:58,082] DEBUG hpack.hpack | Decoded (b'cf-cache-status', b'DYNAMIC'), total consumed 19 bytes, indexed True
[2026-06-08 11:28:58,082] DEBUG hpack.hpack | Decoded 29, consumed 1 bytes
[2026-06-08 11:28:58,083] DEBUG hpack.hpack | Decoded 84, consumed 1 bytes
[2026-06-08 11:28:58,084] DEBUG hpack.hpack | Decoded (b'content-location', b'/conversations?limit=1&order=created_at.desc&role=eq.student&select=id&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53'), total consumed 86 bytes, indexed True
[2026-06-08 11:28:58,084] DEBUG hpack.hpack | Decoded 54, consumed 1 bytes
[2026-06-08 11:28:58,085] DEBUG hpack.hpack | Decoded 7, consumed 1 bytes
[2026-06-08 11:28:58,085] DEBUG hpack.hpack | Decoded (b'server', b'cloudflare'), total consumed 9 bytes, indexed True
[2026-06-08 11:28:58,086] DEBUG hpack.hpack | Decoded 56, consumed 1 bytes
[2026-06-08 11:28:58,086] DEBUG hpack.hpack | Decoded 32, consumed 1 bytes
[2026-06-08 11:28:58,087] DEBUG hpack.hpack | Decoded (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), total consumed 34 bytes, indexed True
[2026-06-08 11:28:58,087] DEBUG hpack.hpack | Decoded 16, consumed 1 bytes
[2026-06-08 11:28:58,087] DEBUG hpack.hpack | Decoded 5, consumed 1 bytes
[2026-06-08 11:28:58,088] DEBUG hpack.hpack | Decoded (b'x-content-type-options', b'nosniff'), total consumed 24 bytes, indexed True
[2026-06-08 11:28:58,088] DEBUG hpack.hpack | Decoded 11, consumed 1 bytes
[2026-06-08 11:28:58,089] DEBUG hpack.hpack | Decoded 5, consumed 1 bytes
[2026-06-08 11:28:58,089] DEBUG hpack.hpack | Decoded (b'content-profile', b'public'), total consumed 19 bytes, indexed True
[2026-06-08 11:28:58,090] DEBUG hpack.hpack | Decoded 13, consumed 1 bytes
[2026-06-08 11:28:58,090] DEBUG hpack.hpack | Decoded 1, consumed 1 bytes
[2026-06-08 11:28:58,091] DEBUG hpack.hpack | Decoded (b'sb-gateway-version', <memory at 0x7f9005e556c0>), total consumed 17 bytes, indexed True
[2026-06-08 11:28:58,091] DEBUG hpack.hpack | Decoded 10, consumed 1 bytes
[2026-06-08 11:28:58,092] DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
[2026-06-08 11:28:58,092] DEBUG hpack.hpack | Decoded (b'sb-project-ref', b'fpombaziyombczyfdryt'), total consumed 28 bytes, indexed True
[2026-06-08 11:28:58,092] DEBUG hpack.hpack | Decoded 10, consumed 1 bytes
[2026-06-08 11:28:58,093] DEBUG hpack.hpack | Decoded 26, consumed 1 bytes
[2026-06-08 11:28:58,094] DEBUG hpack.hpack | Decoded (b'sb-request-id', b'019ea810-dc30-7597-999f-d92001b13c4c'), total consumed 39 bytes, indexed True
[2026-06-08 11:28:58,094] DEBUG hpack.hpack | Decoded 15, consumed 1 bytes
[2026-06-08 11:28:58,095] DEBUG hpack.hpack | Decoded 1, consumed 1 bytes
[2026-06-08 11:28:58,095] DEBUG hpack.hpack | Decoded (b'x-envoy-attempt-count', <memory at 0x7f9005e55540>), total consumed 19 bytes, indexed True
[2026-06-08 11:28:58,095] DEBUG hpack.hpack | Decoded 21, consumed 1 bytes
[2026-06-08 11:28:58,096] DEBUG hpack.hpack | Decoded 2, consumed 1 bytes
[2026-06-08 11:28:58,096] DEBUG hpack.hpack | Decoded (b'x-envoy-upstream-service-time', <memory at 0x7f9005e55480>), total consumed 26 bytes, indexed True
[2026-06-08 11:28:58,097] DEBUG hpack.hpack | Decoded 5, consumed 1 bytes
[2026-06-08 11:28:58,097] DEBUG hpack.hpack | Decoded 16, consumed 1 bytes
[2026-06-08 11:28:58,098] DEBUG hpack.hpack | Decoded (b'alt-svc', b'h3=":443"; ma=86400'), total consumed 24 bytes, indexed True
[2026-06-08 11:28:58,099] DEBUG httpcore.http2 | receive_response_headers.complete return_value=(200, [(b'date', b'Mon, 08 Jun 2026 16:28:57 GMT'), (b'content-type', b'application/json; charset=utf-8'), (b'content-length', b'47'), (b'content-range', b'0-0/*'), (b'cf-ray', b'a08945cd1df8a8c8-BOG'), (b'cf-cache-status', b'DYNAMIC'), (b'content-location', b'/conversations?limit=1&order=created_at.desc&role=eq.student&select=id&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53'), (b'server', b'cloudflare'), (b'strict-transport-security', b'max-age=31536000; includeSubDomains; preload'), (b'x-content-type-options', b'nosniff'), (b'content-profile', b'public'), (b'sb-gateway-version', b'1'), (b'sb-project-ref', b'fpombaziyombczyfdryt'), (b'sb-request-id', b'019ea810-dc30-7597-999f-d92001b13c4c'), (b'x-envoy-attempt-count', b'1'), (b'x-envoy-upstream-service-time', b'20'), (b'alt-svc', b'h3=":443"; ma=86400')])
[2026-06-08 11:28:58,102] INFO httpx | HTTP Request: GET https://fpombaziyombczyfdryt.supabase.co/rest/v1/conversations?select=id&user_id=eq.c6d7145a-2fc1-4445-b641-dc5fbe849d53&role=eq.student&order=created_at.desc&limit=1 "HTTP/2 200 OK"
[2026-06-08 11:28:58,103] DEBUG httpcore.http2 | receive_response_body.started request=<Request [b'GET']> stream_id=1
[2026-06-08 11:28:58,106] DEBUG httpcore.http2 | receive_response_body.complete
[2026-06-08 11:28:58,107] DEBUG httpcore.http2 | response_closed.started stream_id=1
[2026-06-08 11:28:58,107] DEBUG httpcore.http2 | response_closed.complete
[2026-06-08 11:28:58,114] DEBUG httpcore.http2 | send_request_headers.started request=<Request [b'PATCH']> stream_id=3
[2026-06-08 11:28:58,115] DEBUG hpack.hpack | Adding (b':method', b'PATCH') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,116] DEBUG hpack.hpack | Encoding 2 with 6 bits
[2026-06-08 11:28:58,116] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:58,117] DEBUG hpack.hpack | Adding (b':authority', b'fpombaziyombczyfdryt.supabase.co') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,117] DEBUG hpack.hpack | Encoding 76 with 7 bits
[2026-06-08 11:28:58,118] DEBUG hpack.hpack | Adding (b':scheme', b'https') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,118] DEBUG hpack.hpack | Encoding 7 with 7 bits
[2026-06-08 11:28:58,118] DEBUG hpack.hpack | Adding (b':path', b'/rest/v1/conversations?id=eq.c2ff18c0-f274-4f44-9782-fb83741ce13a') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,119] DEBUG hpack.hpack | Encoding 4 with 6 bits
[2026-06-08 11:28:58,120] DEBUG hpack.hpack | Encoding 47 with 7 bits
[2026-06-08 11:28:58,120] DEBUG hpack.hpack | Adding (b'accept', b'*/*') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,120] DEBUG hpack.hpack | Encoding 75 with 7 bits
[2026-06-08 11:28:58,121] DEBUG hpack.hpack | Adding (b'accept-encoding', b'gzip, deflate, zstd') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,121] DEBUG hpack.hpack | Encoding 74 with 7 bits
[2026-06-08 11:28:58,121] DEBUG hpack.hpack | Adding (b'user-agent', b'python-httpx/0.28.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,122] DEBUG hpack.hpack | Encoding 73 with 7 bits
[2026-06-08 11:28:58,122] DEBUG hpack.hpack | Adding (b'prefer', b'return=representation') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,123] DEBUG hpack.hpack | Encoding 5 with 7 bits
[2026-06-08 11:28:58,123] DEBUG hpack.hpack | Encoding 15 with 7 bits
[2026-06-08 11:28:58,123] DEBUG hpack.hpack | Adding (b'x-client-info', b'supabase-py/2.30.1') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,124] DEBUG hpack.hpack | Encoding 73 with 7 bits
[2026-06-08 11:28:58,124] DEBUG hpack.hpack | Adding (b'x-supabase-client-platform', b'Linux') to the header table, sensitive:False, huffman:True
[2026-06-08 11:28:58,124] DEBUG hpack.hpack | Encoding 72 with 7 bits
